2024-06-28 15:15:10,247 DEBUG:Fetched 2090 items from PostgreSQL:
2024-06-28 15:15:10,275 DEBUG:{'id': 341, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 342, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 343, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 344, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 345, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 346, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 347, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 348, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 349, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 350, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 351, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 352, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 353, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 354, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 355, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 356, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 357, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 358, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 359, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 360, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 361, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 362, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 363, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 364, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 365, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 366, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 367, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 368, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 369, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 370, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 371, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 372, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 373, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 374, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 375, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 376, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 377, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 378, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 379, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 380, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 381, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 382, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 383, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 384, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 385, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 386, 'table': 'central_contents'}
2024-06-28 15:15:10,275 DEBUG:{'id': 387, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 388, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 389, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 390, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 391, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 392, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 393, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 394, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 395, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 396, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 397, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 398, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 399, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 400, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 401, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 402, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 403, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 404, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 405, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 406, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 407, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 408, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 409, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 410, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 411, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 412, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 413, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 414, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 415, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 416, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 417, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 418, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 419, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 420, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 421, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 422, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 423, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 424, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 425, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 426, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 427, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 428, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 429, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 430, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 431, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 432, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 433, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 434, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 435, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 436, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 437, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 438, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 439, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 440, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 441, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 442, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 443, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 444, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 445, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 446, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 447, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 448, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 449, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 450, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 451, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 452, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 453, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 454, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 455, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 456, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 457, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 458, 'table': 'central_contents'}
2024-06-28 15:15:10,276 DEBUG:{'id': 459, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 460, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 461, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 462, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 463, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 464, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 465, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 466, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 467, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 468, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 469, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 470, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 471, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 472, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 473, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 474, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 475, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 476, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 477, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 478, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 479, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 480, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 481, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 482, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 483, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 484, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 485, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 486, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 487, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 488, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 489, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 490, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 491, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 492, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 493, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 494, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 495, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 496, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 497, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 498, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 499, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 500, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 501, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 502, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 503, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 504, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 505, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 506, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 507, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 508, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 509, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 510, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 511, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 512, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 513, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 514, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 515, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 516, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 517, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 518, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 519, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 520, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 521, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 522, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 523, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 524, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 525, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 526, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 527, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 528, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 529, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 530, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 531, 'table': 'central_contents'}
2024-06-28 15:15:10,277 DEBUG:{'id': 532, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 533, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 534, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 535, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 536, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 537, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 538, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 539, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 540, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 541, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 542, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 543, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 544, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 545, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 546, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 547, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 548, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 549, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 550, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 551, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 552, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 553, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 554, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 555, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 556, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 557, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 558, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 559, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 560, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 561, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 562, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 563, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 564, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 565, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 566, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 567, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 568, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 569, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 570, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 571, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 572, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 573, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 574, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 575, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 576, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 577, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 578, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 579, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 580, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 581, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 582, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 583, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 584, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 585, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 586, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 587, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 588, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 589, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 590, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 591, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 592, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 593, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 594, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 595, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 596, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 597, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 598, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 599, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 600, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 601, 'table': 'central_contents'}
2024-06-28 15:15:10,278 DEBUG:{'id': 602, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 603, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 604, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 605, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 606, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 607, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 608, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 609, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 610, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 611, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 612, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 613, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 614, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 615, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 616, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 617, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 618, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 619, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 620, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 621, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 622, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 623, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 624, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 625, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 626, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 627, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 628, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 629, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 630, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 631, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 632, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 633, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 634, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 635, 'table': 'central_contents'}
2024-06-28 15:15:10,279 DEBUG:{'id': 636, 'table': 'central_contents'}
